Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
att43.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
lnterbamk.benefitpe.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
ctznnvf.click,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
dapar.com.py,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
hpb6ocmck.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
saiconcard.co.jp.50gb540.xyz,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
outuuk.webcindario.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
ameli-comptegouv.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
tellmeliu.github.io,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
www2.rakuten.co.jp.login.qvuktmo.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
business-confirm-appeal-3f256.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
amazon-dwmmmms.yourtrap.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
kueronekayacotn-co-jp.kueronekayacotn.vjyozq.top,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1
btinternet-104105.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
required-information.onedumb.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
bnl.modulo-clienti.cyou,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
bafybeiangb3bnzrecoj3kb6m3e2ohssnwh6ydhpcu6fvrgy6cazj64zwtu.ipfs.w3s.link,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
exodus-pro.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
pocztowy-24.top,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
swisspost.reservation50385.cloud,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
verifydevice-uk.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
ageckocan.com.au,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
sitha666sjhtxa-3--joel-alejandro4.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
7change.ru,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
alter-ed.com.ng,0,0,1,2,0,0,0,1,0,1,1,1,1,1,0,1
tothemoondrive-1316850103.cos.na-toronto.myqcloud.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1
amfcu5x.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
hd23-df3.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
login-utente-online.198-187-30-97.cprapid.com,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1
inrestripost.start.page,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
ee.csexchanges.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
puncakesawp.live,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
site9552191.92.webydo.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
jerzybialoglowicz.pl,0,0,1,8,0,0,0,0,0,0,1,1,1,1,0,1
onlineepay.000webhostapp.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
twlttersjp.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
appdkb.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1
voda-online.net,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
facilidade-banese.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
spnzcheck.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
payment.dobbu.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
liquiditypool-pyr.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1
gfvucunamem6.000webhostapp.com,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
form.nativeforms.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
feeh.eu,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
visualizando-limiteonline.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
kueronekayaeotn.co.jp.kuerocekayaaoto.tkxizy.top,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
casemetahelpsupport.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
adaccountid10037409586450.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
szi-5cx.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
bezorgen.americommerce.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,0,1
ipfs.io,0,1,1,2,0,0,0,0,0,0,1,1,1,1,0,1
keepo.io,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
paypaykuaile.cyou,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
sfr-commande-annulation.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
japandsbcnm.shop,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
storage-aolspace.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
mailverify.on.fleek.co,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
kuerennkaycaato-co-jp.kuerccnkayccata.nydhxz.top,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1
file-0utlook-drive-folder-locale-doc.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
alpacaranchhouse.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
nodeapplive.sbs,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
eight.sunyclouds.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
securespend.toyfes.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
officialliker.co,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
reativandopontos.online,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
acceslngreso.offilce.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
aiockis-joy-9.ga,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
three.damstonges.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
ch-bold-darwin.35-238-169-134.plesk.page,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1
consultafacil-saldojaneiro.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
acomuler-1128597.cloud-fr1.unispace.io,0,0,1,2,0,0,0,1,0,0,0,1,1,1,0,1
project-c5382.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
eth-miningpool.net,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
smbc-a20.shop,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
socrates-gm.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
resohabannk-co-jp.shfeye.com,0,0,1,3,0,0,0,1,0,0,0,1,1,1,1,1
accept-ios-4f332.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
hollowvainengine--bprwgjh325.repl.co,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1
flutmade.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
orange969.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
kueronakayaeotn.co.jp.kuerocekayaoato.curror.top,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
shopepraise.com,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
performance-bonus-90cb9.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
htp-108392.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
newweb.00494944.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
caseoe-8b3db.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
amerioaoexpreos.co.jp.ffypah.cn,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
oewvzwd-wsd-1.ga,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
new-web.builderallwppro.com,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1
integratedfix.netlify.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
aol-mail-107814.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
jwz1315.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
bancaonlinegeneral.atsnx.com,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
aufhebung-sparkasse.de,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ionossmorn0007.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
4vtur94uck.przemas.com.pl,0,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
setup-metamask.org,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
vocemudandoparablack.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
umbrellaments.com,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1
case1009601563058632012962.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
colobor.org,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
marinae-52be1.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
segurostrue.site,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
john-ashley.de,0,0,0,2,0,0,0,1,0,1,1,1,1,1,0,1
assenhard.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
sbjbaink.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
napaautoparts.us.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
lscbnm.ml,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
masimuddin.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
amazoanjapaem.run.place,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
entra-utente-online.66-29-151-184.cprapid.com,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
up02-02oapsza2.shopalo.co.pl,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1
pub-4fdbb77a22ae415dbd5e34989a2a8e5d.r2.dev,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
folio883.ar00939.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
cup-a6e.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
79370660-8d8d-428d-9991-d9bef66b2032.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
dev-generalenlineapanama.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
ju-109060.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
app-unsiwap.org.kz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nodomain.com,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
aol-mail-105912.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
fb-restriction-case-229a4.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
att-105012.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
sgpioneers.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,0,1,1,0,1
amazon-fdsxzc.sexidude.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
kmmsportswear.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
spyxjmdkez.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
online-banking-sella.itsaol.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
help-center321.crabdance.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
exp-pereezd.ru,0,0,0,3,0,0,0,1,0,0,1,1,1,1,0,1
ed267eeb-1f78-42c6-b13a-fc04096c978e.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
30202211centerpege.rf.gd,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
oolx.26666553.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
rgt2pro.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
konto-dkb.istmein.de,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1
gcneurotherapy.com,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1
monirshouvo.github.io,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
help-center377.crabdance.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
redemenbreme.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
raknten-caob.hfujsen.cn,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
7de68cf5848416.writesthisblog.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
bit-ferragens-kub-com.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
spotify-premium-account-id9817.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
ksikyelxeb.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
jp-srnbccard-login.answer158.xyz,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
elissaalvey.com,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
locomotivasocial.com.br,0,0,1,4,0,0,0,0,0,1,0,0,1,1,0,1
gistyurreowo.clippertwa.workers.dev,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
kuerenakaycoato.co.jp.kuercnnkayceata.ljhlna.top,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
caderastreamento.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
off123401.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
standerapponline.000webhostapp.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
adeptguiltyblocks--ficosech.repl.co,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1
dev-segmentoebisa.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
tuyasaweb.0hi.me,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
metamaskwallet.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
help-center299.crabdance.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
bmichno.pl,0,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1
etc-fdngdg.ourhobby.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
zapper-defi.xyz,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
primenews18.com,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
kueronekayaeotn.co.jp.kuerocekayaaoto.fzcarv.top,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
v8lsv193.r.us-east-1.awstrack.me,0,0,1,5,0,0,1,1,0,0,0,0,1,1,0,1
sjfkeno.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
rscxepawnd.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
sefcu.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
dev-appmobil.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
afispinch000.strukc234.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
amazon-boadbsg.mrslove.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1
metamaklogn.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,0,1,1,0,1
bafybeidqlgmdiqsitbnuywpnayqvkkqrbzalcy4bqkfixdgvlswzoevrb4.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
objectstorage.eu-paris-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,0,1,0,1,1,0,1
98454.93493.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
ipfs.io,0,0,1,3,0,0,0,0,0,0,1,1,1,1,0,1
amerikoolernet.w3spaces.com,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3attvbass.weebly.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
ic-004340-track-mail-ups.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
czauems-schruorm-schmiurg.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
us-central1-pelagic-cat-364619.cloudfunctions.net,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1
verify-center94.strangled.net,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
drllindamont.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1
0896456877banca.8935748agri.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
cbwallet.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
pockatcacd.co.jp.indhlv.top,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
hndstf8uy.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
eki-net-jp8.top,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1
wiry-sleepy-afterthought.glitch.me,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1
reactivar-mi-suscripcion.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
pockatcard.co.jp.jwhlwb.top,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
app-recovartasa6t7687sa.5znmgqh0yz-gjy3mzm8k68q.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
devinetrip.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0,1
apply.aui.ma,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1
batcolmeua.store,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
05-0-2-fvc3f5j-g9w-e39rwhfn-w9regh-0wghr-09hff.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
9a7aa2ae-8e88-462e-93a7-a9704d1bb6d3.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
app-heaney.eukgxf1rhl-dv13xke5v4gq.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
43.159.37.67,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1
meta-page-appeal-16349-14749.web.app,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
aatqttseum.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
hyper-shelled-tiger.glitch.me,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1
ipfs.fleek.co,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1
cp5hf-giaaa-aaaag-abd2a-cai.raw.ic0.app,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
arkaskinclinic.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
caixa.auto-atendimento.site,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
upstrackingid-9432a.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
caja-trujillo.com.pe,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
os-outlook-organizations-share.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
doswinposit-bors83.narivortu.cf,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
resultado0730.coop,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
amazon-a4.shop,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
heard-egendary.vizvaz.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
app-reccoverrypagees.lemkx9tlr3-ypj68pd7e3l2.p.temp-site.link,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
sabnh-4.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
agence-05.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
billowy-canyon-oak.glitch.me,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
login-screen-107381.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
amazon-zxcds.x24hr.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
business.43-207-106-124.cprapid.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
commb-nqjb8rs.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
ssl0.rolinska.com.pl,0,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1
fb-restriction-case-d7071.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
pockatcacd.co.jp.lsbvfy.top,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
protezioneweb23.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
s3.amazonaws.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1
pancakeswap.finance.importllangar.com,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
samabaldogulaijariang.noz1djwnlm-dv13xkz2q4gq.p.temp-site.link,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
ipfs.io,0,0,1,2,0,0,0,0,0,0,1,1,1,1,0,1
freerecharge.yourmobileworld.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
supporto-bper-sicuro-mobile.cfolks.pl,0,0,1,6,0,0,0,1,0,0,1,1,1,1,1,1
segurity--hbhotgal.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
domibanre.royalwebhosting.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
fb-business-appeal-b96b4.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
hiijjattupdate.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
pancakeswap.trading,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,1
info-conto-online.162-0-237-145.cprapid.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
dashboards-zapperfi.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
aeosni-jp.qionjm.top,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1
sagawa-exp-co-jp.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
cr.rnufg.login.task005.xyz,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
slgnln-att-dynamics-iamirr-lrrcontroller.000webhostapp.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
accesso.79-137-206-102.cprapid.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
banco.lombia12.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
visualize-tudoonline-emcasa.com,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1
fleek.ipfs.io,0,1,1,3,0,0,0,0,0,0,1,1,1,1,0,1
49930514000135-dot-default-dot-sodexo-bf-front.appspot.com,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
przekieruj.aleigro.pl,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
email-supportbereich-pakethi.tempurl.host,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1
saisoaoard.co.jp.qjklhc.top,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,1
s3.amazonaws.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1
post.alisharose.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
help-center118.crabdance.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
dapprecovery.support,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
dev-verificacion-itau8.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
camaxtesmails.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
meta-help-center-request-forms.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
dev-banreservasseguridadinstantanea.pantheonsite.io,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
u1965047.plsk.regruhosting.ru,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
230412.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
s951703658.onlinehome.us,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,0,1
strictbenefibancolo.gleidysala.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
lienquan-membership.gearena.vn,0,1,1,2,0,0,0,1,0,1,1,1,1,1,1,1
2u.pw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1
iazpi.square.site,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
kueronakayaeotn.co.jp.kuerocekayaocto.rdaqfe.top,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
southamerica-east1-tactile-sweep-367923.cloudfunctions.net,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1
das-kaan-bk.com,0,0,1,4,0,0,0,1,0,0,1,1,1,1,1,1
fb-restriction-case-eefaa.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
fsrges.top,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
ipfs.io,0,1,1,2,0,0,0,0,0,0,1,1,1,1,0,1
124.bcusuarilive202.repl.co,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
kundenvorgang-spk.de,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
22052-5274.s1.webspace.re,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1
pockatcacd.co.jp.ezltda.top,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
w.restore-mainnet.buzz,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
hubiqxa.com,0,0,0,3,0,0,0,0,0,0,1,1,1,1,1,1
rack-specsadminteam.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
metatamamaskss.azurewebsites.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
midwestozonegroup.com,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1
account-restriction-1000781373.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
appcisco.us,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
required-information.sexidude.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
hddfc-55b35.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
